original_path,final_path,doc_type,publish_year,model_target_year,year_method,model_target_rule,confidence,action,duplicate_of
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\D8032F87__NorthSlopeRedCanyon_bighorn_2015.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\D8032F87__NorthSlopeRedCanyon_bighorn_2015.pdf,harvest_report,2015,2015,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\D85F563B__sanjuanriver_bighorn_2014.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\D85F563B__sanjuanriver_bighorn_2014.pdf,harvest_report,2014,2014,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\D8BF16A8__avintaquin_bighorn_2014.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\D8BF16A8__avintaquin_bighorn_2014.pdf,harvest_report,2014,2014,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\DB693FA5__goslinmtn_bighorn_2014.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\DB693FA5__goslinmtn_bighorn_2014.pdf,harvest_report,2014,2014,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\E4624674__2015_antlerless_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\E4624674__2015_antlerless_hr.pdf,harvest_report,2015,2015,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\E5DC155E__escalante_bighorn_2014.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\E5DC155E__escalante_bighorn_2014.pdf,harvest_report,2014,2014,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\E613C1CF__WasatchMtnsWest_bighorn_2015.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\E613C1CF__WasatchMtnsWest_bighorn_2015.pdf,harvest_report,2015,2015,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\E8CF3BEA__2015_le_oial_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\E8CF3BEA__2015_le_oial_hr.pdf,harvest_report,2015,2015,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\EA6B4005__KaiparowitsEastWest_bighorn_2015.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\EA6B4005__KaiparowitsEastWest_bighorn_2015.pdf,harvest_report,2015,2015,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\EC39897A__lasalpotash_bighorn_2014.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\EC39897A__lasalpotash_bighorn_2014.pdf,harvest_report,2014,2014,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\EE0B5B20__SouthSanRafael_bighorn_2015.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\EE0B5B20__SouthSanRafael_bighorn_2015.pdf,harvest_report,2015,2015,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\F2BCFD2B__2015_BHS_Data.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\F2BCFD2B__2015_BHS_Data.pdf,harvest_report,2015,2015,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\F87F4503__southsanjuan_bighorn_2014.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\F87F4503__southsanjuan_bighorn_2014.pdf,harvest_report,2014,2014,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\F9200FC6__CentralMtnsNebo_bighorn_2015.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\F9200FC6__CentralMtnsNebo_bighorn_2015.pdf,harvest_report,2015,2015,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\FC7CCBA4__pilotmtn_bighorn_2014.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\FC7CCBA4__pilotmtn_bighorn_2014.pdf,harvest_report,2014,2014,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest\FEF5EE56__NorthSlopeBaretop_bighorn_2015.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\FEF5EE56__NorthSlopeBaretop_bighorn_2015.pdf,harvest_report,2015,2015,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\other\3FAEA019__Utah Division of Wildlife_s HIP# 2014.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\other_hunt\3FAEA019__Utah Division of Wildlife_s HIP# 2014.pdf,other_hunt,2014,2014,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\06EA50BC__2016_henrys_little_rockies_rattlesnake_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\06EA50BC__2016_henrys_little_rockies_rattlesnake_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\0A227E37__2016_n_slope_w_daggett_sheep_creek_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\0A227E37__2016_n_slope_w_daggett_sheep_creek_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\11D93CAD__2016_n_slope_w_daggett_sheep_creek_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\11D93CAD__2016_n_slope_w_daggett_sheep_creek_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\1414A3B6__2016_san_rafael_dirty_devil_bg.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\1414A3B6__2016_san_rafael_dirty_devil_bg.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\172CE77E__2016_n_slope_three_corners_goslin_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\172CE77E__2016_n_slope_three_corners_goslin_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\18D4AA0F__2016_antlerless_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\18D4AA0F__2016_antlerless_hr.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\25AAAC37__2016_box_elder_newfoundlands_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\25AAAC37__2016_box_elder_newfoundlands_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\261C28AD__Box_Elder_Newfoundland_bighorn_2016.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\261C28AD__Box_Elder_Newfoundland_bighorn_2016.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\2B13F427__2016_pine_valley_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\2B13F427__2016_pine_valley_bighorn.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\2EB397BC__2016_le_oial_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\2EB397BC__2016_le_oial_hr.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\4B2B58E6__Box_Elder_Newfoundland_bighorn_2016.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\4B2B58E6__Box_Elder_Newfoundland_bighorn_2016.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\4B871A48__2016_le_oial_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\4B871A48__2016_le_oial_hr.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\5C4C627F__2016_gs_deer_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\5C4C627F__2016_gs_deer_hr.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\6B279CB4__2016_henrys_little_rockies_rattlesnake_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\6B279CB4__2016_henrys_little_rockies_rattlesnake_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\79D7D43C__2016_bhs_harvest_data.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\79D7D43C__2016_bhs_harvest_data.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\7F9C50AD__2016_n_slope_three_corners_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\7F9C50AD__2016_n_slope_three_corners_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\82A75C66__2016_gs_deer_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\82A75C66__2016_gs_deer_hr.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\8A8C711A__2016_pine_valley_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\8A8C711A__2016_pine_valley_bighorn.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\942386DD__2016_n_slope_three_corners_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\942386DD__2016_n_slope_three_corners_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\B21D6549__2016_bhs_harvest_data.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\B21D6549__2016_bhs_harvest_data.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\B564C9EC__2016_book_cliffs_rattlesnake_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\B564C9EC__2016_book_cliffs_rattlesnake_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\BC030AB1__2016_san_rafael_dirty_devil_bg.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\BC030AB1__2016_san_rafael_dirty_devil_bg.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\CA218DB8__2016_n_slope_w_daggett_red_canyon_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\CA218DB8__2016_n_slope_w_daggett_red_canyon_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\CBEBFE8C__2016_nine_mile_range_creek_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\CBEBFE8C__2016_nine_mile_range_creek_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\D31C7ADA__2016_n_slope_w_daggett_red_canyon_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\D31C7ADA__2016_n_slope_w_daggett_red_canyon_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\D42C697C__2016_box_elder_newfoundlands_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\D42C697C__2016_box_elder_newfoundlands_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\E82EC00A__2016_nine_mile_range_creek_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\E82EC00A__2016_nine_mile_range_creek_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\EBD4914D__2016_book_cliffs_rattlesnake_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\EBD4914D__2016_book_cliffs_rattlesnake_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\F6DB57FB__2016_antlerless_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\F6DB57FB__2016_antlerless_hr.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest\FD22B2D9__2016_n_slope_three_corners_goslin_bh.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest_report\FD22B2D9__2016_n_slope_three_corners_goslin_bh.pdf,harvest_report,2016,2016,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\043488DC__2017_le_oial_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\043488DC__2017_le_oial_hr.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\06979387__2017-SanJuanNorth_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\06979387__2017-SanJuanNorth_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\0FE6BFCA__2017_gs_deer_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\0FE6BFCA__2017_gs_deer_hr.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\16636F7A__2017_le_oial_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\16636F7A__2017_le_oial_hr.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\17E33C4D__2017-LaSalPotash_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\17E33C4D__2017-LaSalPotash_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\488F975A__2017-SanJuanRiver_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\488F975A__2017-SanJuanRiver_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\50D4A2A1__2017-OakCreek_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\50D4A2A1__2017-OakCreek_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\5767F25D__2017-SanJuanLockhart_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\5767F25D__2017-SanJuanLockhart_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\5F11CCB3__2017-OakCreek_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\5F11CCB3__2017-OakCreek_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\6AECF376__2017-bighorn_harvest.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\6AECF376__2017-bighorn_harvest.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\8EEC8D0E__2017-bighorn_harvest.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\8EEC8D0E__2017-bighorn_harvest.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\9C65D960__2017-SanJuanLockhart_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\9C65D960__2017-SanJuanLockhart_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\A3E14C05__2017-SanJuanSouth_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\A3E14C05__2017-SanJuanSouth_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\B37EDE43__2017-KaiparowitsEscalante_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\B37EDE43__2017-KaiparowitsEscalante_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\B84DCFB4__2017_antlerless_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\B84DCFB4__2017_antlerless_hr.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\DA57FA0D__2017_antlerless_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\DA57FA0D__2017_antlerless_hr.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\DBF15490__2017_gs_deer_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\DBF15490__2017_gs_deer_hr.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\DC156906__2017-KaiparowitsEscalante_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\DC156906__2017-KaiparowitsEscalante_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\DDA50D03__2017-LaSalPotash_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\DDA50D03__2017-LaSalPotash_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\E0B518C9__2017-SanJuanNorth_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\E0B518C9__2017-SanJuanNorth_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\E58C632D__2017-SanJuanSouth_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\E58C632D__2017-SanJuanSouth_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\harvest\E6D3F0AB__2017-SanJuanRiver_bighorn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\E6D3F0AB__2017-SanJuanRiver_bighorn.pdf,harvest_report,2017,2017,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\other\7B9B44EE__Storage Spaces - Designing for Performance - TechNet Articles - United States (English) - TechNet Wiki (2016_03_12 10_03_16 UTC).pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\other_hunt\7B9B44EE__Storage Spaces - Designing for Performance - TechNet Articles - United States (English) - TechNet Wiki (2016_03_12 10_03_16 UTC).pdf,other_hunt,2016,2016,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\other\821B4D7C__2016_conservation_permits.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\other_hunt\821B4D7C__2016_conservation_permits.pdf,other_hunt,2016,2016,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\other\B92F7673__2016-Conservation-Permit-List.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2016\pdf\other_hunt\B92F7673__2016-Conservation-Permit-List.pdf,other_hunt,2016,2016,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\08E7094F__2018-kaiparowits.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\08E7094F__2018-kaiparowits.pdf,harvest_report,2018,2018,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\0B33B6E4__2018-north-slope-bare-top.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\0B33B6E4__2018-north-slope-bare-top.pdf,harvest_report,2018,2018,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\0C54B7E8__2018-north-slope-sheep-creek.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\0C54B7E8__2018-north-slope-sheep-creek.pdf,harvest_report,2018,2018,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\11339B18__2018-kaiparowits.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\11339B18__2018-kaiparowits.pdf,harvest_report,2018,2018,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\17C7BBEA__2018-zion.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\17C7BBEA__2018-zion.pdf,harvest_report,2018,2018,filename_year,harvest_hr_applies_to_report_year,high,moved,
